"n_robos","robo_per","valor_m2","ipm","treat_vis","iv_vis","proyectos_a_400m","COD_DANE","proyectos_en_mzn","aptitud_en_mzn","access_trabajo","access_estudio","access_salud","CAT_Pendiente_Escarpado","CAT_EstadoVia_Malo","dist_trans","dist_vias","dependencia"
0,0,281968.996839229,0.463,14.1563854133469,0,0,"0500110000000002030316",0,1,0.00151705930326649,0.0170277231948828,5.01171095846669e-146,0.999999999999567,0,5.76868613996529,5.8065042037724,0.578947368421053
0,0,365328.775475629,0.331,14.1235414799796,0,0,"0500110000000002030317",0,0,0.000677316876437756,0.0214563155510394,5.36141179109202e-80,1.00000000001118,0,5.12512575232272,4.15358678468606,0.558823529411765
0,0,309379,0.429,14.1112126813265,0,0,"0500110000000002030318",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.999999999996014,0,5.07938278130595,5.0107638239875,0.614285714285714
0,0,281318,0.203,14.1321167583906,0,0,"0500110000000002030319",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,1.00000000001743,0,5.17126633456429,5.39273072776863,0.608108108108108
0,0,281318,0.172,14.1534162759953,0,0,"0500110000000002030320",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,1.00000000000788,0,5.20758017522942,5.50966701467049,0.612903225806452
0,0,281318,0.418,14.2207139353599,0,0,"0500110000000002030322",0,1,0.00277098900294843,0.024206818273286,7.06738388159817e-87,1.00000000000324,0,5.52134112853547,5.78965948167201,0.522388059701492
0,0,281318,0.222,14.2103307993488,0,0,"0500110000000002030324",0,1,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,1.00000000002584,0,5.65364523779533,5.86451327364954,0.481481481481481
0,0,281318,0.357,14.2017692124845,0,0,"0500110000000002030326",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.999999999995617,0,5.07487627676126,5.51359022140828,0.5
8.06451612903226,0,349089.438246526,0.484,14.2844470737527,0,0,"0500110000000002030329",0,1,0.00283632189666235,0.0244114897814846,4.11007382079048e-81,0.987843957043383,0.00439620239236393,4.74008436720039,4.57279102717088,0.57258064516129
0,0,281322.215246822,0.586,14.2257799064016,0,0,"0500110000000002030330",0,1,0.000952921411765687,0.0194099963761544,1.49330623355872e-146,0.89019253067837,0,5.60952486813212,5.70808884977073,0.671052631578947
0,0,281327.483924345,0.074,14.1258788284026,0,0,"0500110000000002030331",0,1,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.999999833775625,0,5.32635443398129,5.30685512472186,0.592592592592593
0,0,281318,0.288,14.1836618375638,0,0,"0500110000000002030332",0,1,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.938097821793951,0,5.49275392033744,5.70928829708003,0.463768115942029
0,0,281318,0.323,14.1366348873505,0,0,"0500110000000002030333",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.99999941006056,0,5.29499466827448,5.44365283141208,0.646153846153846
26.3157894736842,26.3157894736842,309373.445028276,0.553,14.137432642306,0,0,"0500110000000002030334",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,1.00000000002468,0,5.11277361038669,5.32558592370267,0.526315789473684
0,0,309379,0.322,14.1729219830613,0,0,"0500110000000002030335",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.999430813451864,0,4.94172160520672,5.28206608954013,0.620689655172414
11.4942528735632,11.4942528735632,309379,0.126,14.1521358935114,0,0,"0500110000000002030336",0,0,0.000713486015376813,0.0204210976194105,8.29883168184912e-173,0.999999999989492,0,5.01467464788797,5.11776581874775,0.505747126436782
0,0,374128.459098096,0.129,13.9496533876292,0,0,"0500110000000002030516",0,0,0.00556915473113568,0.0510527440485264,0.0236498249256016,0.52194394541621,0,6.06680320925302,5.31409520313572,0.429166666666667
9.1743119266055,0,374335,0.248,13.9323918075001,0,0,"0500110000000002030517",0,1,0.00556915473113568,0.0510527440485264,0.0236498249256016,0.511098827778956,0,6.11145089292461,5.53069683979171,0.394495412844037
0,0,424496.639881479,0.193,14.0485078280297,0,0,"0500110000000002030519",0,0,0.00556915473113568,0.0510527440485264,0.0236498249256016,0.499262286035186,0.295263572998484,5.81121439653544,4.12767507161112,0.392265193370166
0,0,374335,0.267,13.8046014054622,0,0,"0500110000000002030520",0,0,0.00556915473113568,0.0510527440485264,0.0236498249256016,0.672206747793389,0,6.2117151281041,5.61086649602999,0.418604651162791
0,0,374335,0.31,13.7962321777641,0,0,"0500110000000002030521",0,1,0.0055690223807928,0.0507118172059116,0.0234918929615016,0.844028705024243,0,6.35161896786145,5.53500239464694,0.443037974683544
0,0,448304.906483713,0.329,14.4368502917013,0,0,"0500110000000002040102",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,1.00000000000243,0.732333855709982,3.7373956330694,4.36031477877332,0.521212121212121
0,0,548070,0.178,14.7484076638834,0,0,"0500110000000002040103",0,0,0.0228013866160248,0.0616871957236483,6.82408702461634e-79,0.393849440853865,0.393849440853865,3.48367031422322,5.09660504646991,0.429752066115702
2.97619047619048,0,473717.142865518,0.211,14.4491087376171,0,0,"0500110000000002040104",0,0,0.0230347219921892,0.0616963955980123,2.23890202618122e-79,0.999999176765656,0.572178948648742,3.55976694942818,4.88867463881523,0.443452380952381
2.59067357512953,0,411828,0.303,14.5015372860944,0,0,"0500110000000002040105",0,0,0.023148657387781,0.061700887807219,7.70632992982242e-86,0.816188693048806,0,3.80205032614948,5.30014700408361,0.50259067357513
2.53807106598985,0,433960.983348404,0.157,14.5150804200863,0,0,"0500110000000002040108",0,0,0.023148657387781,0.061700887807219,7.70632992982242e-86,0.887858697299609,0,4.6010891269603,5.55094909858883,0.395939086294416
0,0,432864.204653513,0.255,14.5273917582024,0,0,"0500110000000002040110",0,0,0.023148657387781,0.061700887807219,7.70632992982242e-86,0.764536631430896,0,5.06544486431982,5.75954434625084,0.457920792079208
22.4215246636771,17.9372197309417,481888.978896367,0.135,14.6741554983619,0,0,"0500110000000002040111",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,1.00000000000028,0.606852639848674,3.34372048630886,4.67513435883606,0.479820627802691
0,0,374335,0.17,14.4469909956172,0,0,"0500110000000002040112",0,0,0.0120491928052876,0.0612769980555091,2.18069170150708e-77,1.0000000000055,0,4.67445588399837,4.91846866997262,0.510989010989011
0,0,374335,0.325,14.4617573325572,0,0,"0500110000000002040113",0,1,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999999513,0,5.12620402827306,4.00300339549647,0.521531100478469
18.348623853211,9.1743119266055,327410.244413382,0.239,14.5439825767738,0,0,"0500110000000002040115",0,0,0.023148657387781,0.061700887807219,7.70632992982242e-86,0.275071812423461,0,5.37012364633895,5.9225865831722,0.41743119266055
0,0,411828,0.573,14.2872856935881,0,0,"0500110000000002040116",0,0,0.023148657387781,0.061700887807219,7.70632992982242e-86,1.00000000000043,0,4.2908755785817,5.17490570945625,0.541666666666667
0,0,374335,0.24,14.4038644563929,0,0,"0500110000000002040118",0,1,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,1.00000000000701,0,4.47342201831951,3.33573529594529,0.512
0,0,374335,0.364,14.4061647401191,0,0,"0500110000000002040119",0,1,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999976881,0,4.73952568761517,0.684878337226045,0.727272727272727
0,0,411828,0.111,14.799020098417,0,0,"0500110000000002050210",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,1.00000000000429,0,5.14330054574711,4.02666875154168,0.505747126436782
28.5714285714286,0,411828,0.571,14.7094949845624,0,0,"0500110000000002050211",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999993558,0.321656192019775,5.47972308445275,2.43109463480643,0.6
0,0,434934.843674193,0.407,14.6510115284782,0,0,"0500110000000002050212",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999997849,0,5.32474017462205,3.80580211740367,0.581395348837209
0,0,411828,0.234,14.7057455096269,0,0,"0500110000000002050213",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999995826,0,5.39664233358531,1.98332427626733,0.51063829787234
0,0,411828,0.5,14.7662060722473,0,0,"0500110000000002050214",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999995927,0.552290575644519,5.43041895790813,2.97196963463241,0.566666666666667
0,0,411828,0.279,14.9350059394194,0,0,"0500110000000002050215",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.875688248673257,0,5.39287176758222,4.49087977773277,0.543147208121827
11.6279069767442,11.6279069767442,436522.53104489,0.105,14.7965259142094,0,0,"0500110000000002050216",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999995908,0.192638607326262,5.43358056331029,3.5879390601474,0.662790697674419
7.46268656716418,0,411828,0.478,14.9699824108163,0,0,"0500110000000002050302",0,0,0.0265585052770724,0.127326867566747,0.170019370808911,0,0,5.20888622440629,4.99774058993997,0.619402985074627
10,10,411828,0.17,15.0529263111038,0,0,"0500110000000002050303",0,0,0.0274886006908303,0.131561995000369,0.180918776491042,0,0.0054520703752469,5.37868729508167,5.12247459097746,0.52
0,0,374335,0.301,15.1180109581016,0,0,"0500110000000002050304",0,0,0.0277466783757649,0.132737134526169,0.183943082754679,0,0.0200765206482293,5.51144169770851,5.22311541042754,0.520325203252033
0,0,411828,0.23,15.3264734276289,0,0,"0500110000000002050305",0,0,0.0277466783757649,0.132737134526169,0.183943082754679,0.882594622054011,0,5.68931849377505,5.76853198683723,0.481981981981982
0,0,407304.882966649,0.217,15.2517774442601,0,0,"0500110000000002050306",0,0,0.0276751199341965,0.132411297935093,0.183104518804036,0.858678723620612,0,5.57932680630828,5.71089327119774,0.472906403940887
0,0,411828,0.071,15.1649664217174,0,0,"0500110000000002050307",0,0,0.0275806223961464,0.131981009698117,0.181997141014687,0.726588360648203,0,5.45642160447507,5.66741818563695,0.489795918367347
7.35294117647059,0,444307.461509835,0.324,15.0869314097417,0,0,"0500110000000002050308",0,0,0.0270617147811821,0.129618198482038,0.175916276058918,0.374214888578728,0.616408849910064,5.32065496516593,5.6135410762084,0.463235294117647
6.62251655629139,0,466702.159322942,0.265,15.0126979232838,0,0,"0500110000000002050309",0,0,0.0271203157512982,0.129885034091057,0.176602996729952,0.00244385225827282,1.00000000000355,5.13185044272839,5.54516712275429,0.589403973509934
1.66389351081531,0,411828,0.175,15.2701082791468,0,0,"0500110000000002050310",0,0,0.0605246622812034,0.193275145339001,0.129208200083843,0.982601611415716,0.455117341231947,5.79585391835662,4.66684995846421,0.427620632279534
0,0,309379,0.372,15.3640643882492,0,0,"0500110000000002050311",0,0,0.0305097942514217,0.137840362938269,0.179329045976325,0.909195966352372,0.177763397042841,5.76506039598305,5.82018527931424,0.616279069767442
0,0,437251.93108296,0.228,14.7776395343238,0,0,"0500110000000002040203",0,0,0.00673154150514428,0.0898667029567818,0.0661835591304208,0.441736549406603,0,5.02076208784427,5.78241422513274,0.459558823529412
0,0,442742.529230433,0.085,14.7873473941641,0,0,"0500110000000002040207",0,0,0.00558850357251385,0.0927365645862682,0.0708132901940437,0.273132653633186,0,5.6021497320851,5.93248879251837,0.420588235294118
15.3061224489796,7.6530612244898,394005.681966737,0.128,14.5705576786514,0,0,"0500110000000002040209",0,0,0.00554933567515299,0.0918949392873474,0.0709494747768048,0.186760769813889,0,5.81568838689916,5.90046281105118,0.446428571428571
2.9940119760479,0,453200.841025559,0.087,14.7489173710834,0,0,"0500110000000002040210",0,0,0.00559423925531805,0.0918179010336417,0.0707684515828243,0.390403269447202,0,5.35139680729879,5.94647730628349,0.455089820359281
10.5633802816901,3.52112676056338,440340.977133171,0.151,14.8102136825708,0,0,"0500110000000002040211",0,0,0.023148626271453,0.061702248103821,1.56669681871296e-07,0.451654334754951,0,4.59037687434978,5.60503627997237,0.5
23.9043824701195,11.9521912350598,392481.154174829,0.116,14.5570996017604,0,0,"0500110000000002040212",0,0,0.00563873136697592,0.0917415687106242,0.0705890871729123,0.0720698923132575,0,5.60489546454449,6.05882919871377,0.446215139442231
0,0,408363.6855472,0.239,14.5817708463931,0,0,"0500110000000002040301",0,0,0.0213335658326724,0.00476794145483819,0.00368119228992081,0.179941567934069,0,5.97507423772583,5.72717509618204,0.477611940298507
3.63636363636364,3.63636363636364,420359.95011863,0.058,14.5936712384509,0,0,"0500110000000002040302",0,0,0.022197342700612,2.51028825312221e-130,1.93740853713244e-130,0.314800125923052,0.371102828634501,5.86981783538462,5.51875808285276,0.363636363636364
3.52112676056338,0,431805.054693337,0.19,14.6082059577318,0,0,"0500110000000002040303",0,0,0.022197342700612,2.51028825312221e-130,1.93740853713244e-130,0.00412691934486311,0.495123931880663,5.68404556942115,5.24461724844821,0.355633802816901
10.5263157894737,0,441157.187521559,0.147,14.6196664415432,0,0,"0500110000000002040304",0,0,0.022197342700612,2.51028825312221e-130,1.93740853713244e-130,0,0,5.44955109497233,4.86447609459757,0.421052631578947
28.9855072463768,7.2463768115942,408169.685153984,0.091,14.6637052315567,0,0,"0500110000000002040305",0,0,0.0221779157274085,5.96457228179722e-05,2.7630461956466e-05,0,0,5.12812755768784,4.18469211551738,0.391304347826087
7.5187969924812,7.5187969924812,333710.949977249,0.211,15.0823659070724,0,0,"0500110000000002040307",0,0,0.0212367485044288,0.000883726854942637,1.85356681690915e-130,0.675294472254439,0,5.16877782326582,3.70961730952045,0.5
14.5454545454545,3.63636363636364,377221.21516531,0.196,14.9405735302361,0,0,"0500110000000002040407",0,0,0.022197342700612,2.51028825312221e-130,1.93740853713244e-130,0,0,5.4015558722064,4.64942416434526,0.443636363636364
0,0,445941.938026215,0.27,14.8312555198666,0,0,"0500110000000002040409",0,0,0.022197342700612,2.51028825312221e-130,1.93740853713244e-130,0,0,5.136193831056,4.13438725251992,0.503968253968254
3.19488817891374,1.59744408945687,362411.266444846,0.169,15.0166623726366,0,0,"0500110000000002040411",0,0,0.022094438039524,9.46701665110204e-05,1.92842690488972e-130,0.313806059597758,0.401825420428622,5.61057254209836,4.91515756243843,0.455271565495208
1.66666666666667,1.66666666666667,428752.581986793,0.287,14.886329502466,0,0,"0500110000000002040412",0,0,0.0213455465439495,0.00296000845300981,0.0020163795078398,0.3154066447568,0.592157862984857,5.96281677002352,5.57581080411855,0.446666666666667
0,0,411828,0.402,14.9233705220517,0,0,"0500110000000002040413",0,1,0.0196375913630325,0.00235491845358078,1.7139906189946e-130,0.999999999990048,0.999999999990048,5.77338688680647,5.0862583874753,0.512820512820513
0,0,433965.445204053,0.22,14.8923889060076,0,0,"0500110000000002040414",0,0,0.02205350479665,0.000132327905992901,1.92485420633448e-130,0.187367002945836,0.528041102438955,5.8598306008629,5.36790006960252,0.496710526315789
10.752688172043,0,374335,0.237,14.4860123527327,0,0,"0500110000000002050101",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999993733,0,4.47055212978399,3.33261106116699,0.537634408602151
0,0,374335,0.239,14.6848763230663,0,0,"0500110000000002050103",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.999999999991864,0,4.95450350076792,3.16689299057243,0.482926829268293
0,0,436548.117976736,0.221,14.8581934967069,0,0,"0500110000000002050104",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0,0.177731793850105,4.63771839055198,5.17542068196357,0.552631578947368
0,0,411828,0.223,14.923244422057,0,0,"0500110000000002050105",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0,0.160430097727469,4.90200858153206,5.24194249471914,0.557491289198606
0,0,411828,0.295,14.9889553214874,0,0,"0500110000000002050106",0,0,0.0120515107215679,0.0612702354055594,1.78671459073376e-05,0,0.112347422656891,5.10290016509202,5.29808339400284,0.5
0,0,411828,0.273,15.0547968845539,0,0,"0500110000000002050107",0,0,0.0120645244634907,0.0613294926114501,0.000170369836018718,0,0.0690127610396837,5.27929757725825,5.38088984057755,0.545454545454545
0,0,411828,0.188,14.8805357973583,0,0,"0500110000000002050109",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.283148866763541,0,4.92211871510184,4.86421558108352,0.539267015706806
0,0,374335,0.185,14.7823636269979,0,0,"0500110000000002050110",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.7348641912084,0,4.64002900444337,4.72283733339316,0.513888888888889
0,0,546876.372212823,0.204,14.7871768570374,0,0,"0500110000000002050113",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0,0.101395584393874,4.34950722305758,5.10917341388724,0.514563106796116
0,0,374335,0.076,14.7152825536166,0,0,"0500110000000002050114",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.934814812904729,0,4.3784572656543,4.62988042337179,0.552380952380952
4.79846449136276,0.959692898272553,383186.204554302,0.202,14.7679722668191,0,0,"0500110000000002050116",0,0,0.011945557305754,0.0630675771424771,2.14592215668637e-77,0.94714715705657,0,5.21969233493301,3.65493899580189,0.529750479846449
0,0,435884.750159215,0.165,15.1568683176401,0,0,"0500110000000002050202",0,0,0.02900666201612,0.135064211855386,0.181839077306358,0.782311225205285,0.205947698473213,5.79004656245603,3.59969960376234,0.638051044083527
0,0,411828,0.187,14.8669512199676,0,0,"0500110000000002050206",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.956724027085043,0,5.27878472711581,4.24317471721843,0.637305699481865
5.64971751412429,2.82485875706215,374335,0.215,14.7447333940704,0,0,"0500110000000002050208",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,1.00000000000124,0,5.12581392457338,2.97827183471056,0.573446327683616
0,0,411828,0.187,14.9264874206327,0,0,"0500110000000002050209",0,0,0.026606113747908,0.127543649563439,0.170577274901188,0.999999940863803,0.360218626044582,5.60994514858067,3.7583250383882,0.569105691056911
0,0,310241.245592792,0.291,15.2206921803367,0,0,"0500110000000002050315",0,0,0.0266043624891197,0.127535675323347,0.170556752619596,0.903360825054952,0,5.6039880205499,5.55695466804624,0.436363636363636
0,0,411828,0.258,15.1090357618117,0,0,"0500110000000002050316",0,0,0.0120549543314228,0.0612859156533614,5.82213937236716e-05,0,0,5.42709752596491,5.45714728196608,0.416666666666667
34.4827586206897,0,411828,0.138,14.9808539124814,0,0,"0500110000000002050317",0,0,0.0120499860374751,0.0612632928582316,2.18095782964098e-77,0.307481805735451,0.499005206987723,5.48557600120978,4.68942674701612,0.448275862068966
0,0,309379,0.278,15.3403846232326,0,0,"0500110000000002050318",0,1,0.0790368257164965,0.227465458979028,0.0982953441700295,1.00000000001725,0.998422628717388,5.79760725157394,5.83281731167848,0.333333333333333
11.4942528735632,0,411828,0.299,15.0548709284711,0,0,"0500110000000002050401",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.0388261295951451,0,5.53571179133597,6.00661337610213,0.551724137931034
0,0,411828,0.2,15.1318265900474,0,0,"0500110000000002050402",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.221615964023163,0,5.6174390129344,6.03534617257708,0.619047619047619
0,0,411828,0.357,15.2261892807271,0,0,"0500110000000002050403",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.202319908976744,0,5.70011208275511,6.06940086776789,0.521978021978022
0,0,411828,0.143,15.2806363586745,0,0,"0500110000000002050404",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.175992391929005,0,5.75770900173481,6.08509687632254,0.587301587301587
0,0,411828,0.121,15.3395838630146,0,0,"0500110000000002050405",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.178170957502468,0,5.81351215644027,6.09998794477467,0.482269503546099
0,0,411828,0.078,15.4115000552377,0,0,"0500110000000002050406",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.291391950830023,0,5.88131600660846,6.12646410472591,0.468085106382979
8.33333333333333,0,411828,0.158,15.4912014164822,0,0,"0500110000000002050407",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.0897200757317829,0,5.94725732163213,6.15185946623091,0.458333333333333
0,0,411828,0.393,15.5748806756465,0,0,"0500110000000002050408",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.107453667078729,0,6.00210551312727,6.16286370244366,0.537117903930131
0,0,309724.948947622,0.349,15.6417464633059,0,0,"0500110000000002050410",0,0,0.0347986722069763,0.29818585435563,0.0554972703460365,0.815024581153927,0.620601423124354,5.9914454936125,6.10299059386755,0.438679245283019
7.69230769230769,7.69230769230769,411828,0.369,14.9356345573771,0,0,"0500110000000002050503",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,1.00000000000553,0,5.57514802060369,5.92115853836487,0.569230769230769
0,0,411828,0.349,15.0153938534505,0,0,"0500110000000002050504",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.963320023318862,0,5.6097452380956,5.91505475539981,0.534246575342466
0,0,411828,0.301,15.0637699940073,0,0,"0500110000000002050505",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.366409954590523,0,5.70157572706045,5.87368866205631,0.478468899521531
0,0,411828,0.258,15.11290738889,0,0,"0500110000000002050506",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.000390731126697515,0,5.73975134025059,5.88992171742247,0.593406593406593
0,0,411828,0.048,15.1690433222567,0,0,"0500110000000002050507",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0,0,5.78684200847297,5.91335306606937,0.464285714285714
0,0,411828,0.333,14.8686228866821,0,0,"0500110000000002050508",0,1,0.0168858356972512,0.335489460890316,0.0315330999008021,1.00000000000112,0,5.57625337933147,5.91636790085066,0.461187214611872
0,0,411828,0.25,15.8015297512373,0,0,"0500110000000002050908",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0.0869248529299949,0,6.06324333395467,4.48846548104294,0.477272727272727
4.739336492891,4.739336492891,457994.02581748,0.152,15.8994312301405,0,0,"0500110000000002050909",0,1,0.00268260694615225,0.0410107941761315,0.0598622219600332,0.282337229598789,0.237309555159893,6.05497471876284,4.03188438674762,0.521327014218009
0,0,411828,0.326,15.771186011166,0,0,"0500110000000002050912",0,1,0.000915530657430391,0.0274480303021522,0.0204300147306048,0.516831072475122,0,6.14940452556366,5.1620606505727,0.47906976744186
0,0,411828,0.327,15.6074086386391,0,0,"0500110000000002050913",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0.00225523250962859,0,6.19355254377203,5.41897405003267,0.486725663716814
0,0,250972.522535937,0.144,15.3294206257236,0,0,"0500110000000002060103",0,0,0.0773086994946024,0.276940507871119,0.0560461174152322,0.225378250126407,0.905248802777467,5.91207281253857,2.64311380455786,0.432558139534884
0,0,453023,0.142,15.3299746370113,0,0,"0500110000000002060104",0,0,0.090692000176786,0.248991525973813,0.0788327497520053,0.999999999998683,0.999999999998683,6.00921039820231,4.2864648254944,0.440298507462687
0,0,453023,0.123,15.3837209858582,0,0,"0500110000000002060106",0,0,0.090692000176786,0.248991525973813,0.0788327497520053,1.00000000000318,1.00000000000318,6.02127235118374,4.88343858163181,0.442028985507246
13.4228187919463,6.71140939597315,453023,0.081,15.4550973373861,0,0,"0500110000000002060109",0,0,0.090692000176786,0.248991525973813,0.0788327497520053,0.632493606199296,0.632493606199296,5.96857053761008,5.23713326909486,0.466442953020134
7.2463768115942,0,453023,0.149,15.7152286212413,0,0,"0500110000000002060111",0,0,0.090692000176786,0.248991525973813,0.0788327497520053,0,0,6.11151524807038,5.5892891876643,0.532608695652174
4.09836065573771,4.09836065573771,453023,0.086,15.5048576869859,0,0,"0500110000000002060112",0,0,0.090692000176786,0.248991525973813,0.0788327497520053,0.637028739805727,0.272700919299169,5.92857320224456,5.53826108418918,0.487704918032787
0,0,374927.997842793,0.194,15.3200102448266,0,0,"0500110000000002060113",0,1,0.0582072829094512,0.188995152467283,0.133077916060963,0.85278213832737,0.681069743410201,5.66609634092903,5.23615345325332,0.43778801843318
0,0,292179.833073554,0.107,15.6757340891825,0,0,"0500110000000002060114",0,0,0.0887520763766994,0.253043749956137,0.0755295446263613,0.569051257937963,0.569051257937963,6.12642177534892,5.10058289578943,0.422794117647059
0,0,256975.222252378,0.214,15.0984089820001,0,0,"0500110000000002060115",0,1,0.00814661845968635,0.185087684870811,2.76899640352572e-139,0.879365791409486,0.981606018561286,5.74194615636659,4.78470269754252,0.470588235294118
8.62068965517241,0,232482,0.448,15.0432111705531,0,0,"0500110000000002060116",0,1,0.0443946854012239,0.345700009700021,5.41723971506029e-222,0.571425264475636,0.322503998521075,5.81449080575655,5.00795469357562,0.5
0,0,232482,0.213,14.9084857235832,0,0,"0500110000000002060117",0,1,0.0055700810415044,0.173671250846588,2.96581856389091e-139,0.950808909565011,0.103182191956337,5.79582516183327,5.33790931133757,0.361702127659574
11.4942528735632,0,355764.37618923,0.368,14.9514084473745,0,0,"0500110000000002050509",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.573737025374161,0,5.19985561153121,5.84063003669278,0.471264367816092
5.6980056980057,2.84900284900285,480626.619940937,0.358,14.8914269416952,0,0,"0500110000000002050511",0,0,0.0217083259307405,0.124667121539553,0.00725202120855619,0.358172569562486,0.0892734206698868,4.0956424136523,5.38836897678446,0.545584045584046
0,0,411828,0,14.9230725659318,0,0,"0500110000000002050512",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.713331087718403,0,5.33324121463222,5.90813533074867,0.36734693877551
0,0,411828,0.587,14.8457290680408,0,0,"0500110000000002050515",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,1.00000000000404,0,4.9740876950968,5.70153111136754,0.64
0,0,282207.419498063,0,15.0251445347645,0,0,"0500110000000002050516",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.42303203383058,0.159744138066018,5.1768339793559,5.73720023611464,0.235294117647059
0,0,547803.029993382,0.239,14.9980017172504,0,0,"0500110000000002050517",0,0,0.0168858356972512,0.335489460890316,0.0315330999008021,0.997727036123153,1.00000000001169,5.16405011732127,5.66188261626983,0.422535211267606
0,0,404475.890836897,0.176,14.8394241631788,0,0,"0500110000000002050518",0,1,0.0168858356972512,0.335489460890316,0.0315330999008021,0.999999349698777,0,4.804638982661,5.57037824343016,0.333333333333333
0,0,281318,0.275,15.1123360366958,0,0,"0500110000000002050601",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0.552853278971241,0.737317578276908,5.76302248824247,4.92982211580516,0.479508196721311
0,0,411828,0.192,15.2054048014826,0,0,"0500110000000002050602",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0.980875176393089,0.000486417369940878,5.69022452500933,4.49606284076682,0.408866995073892
2.9673590504451,2.9673590504451,411828,0.252,15.3629947794248,0,0,"0500110000000002050603",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0.0735056402328284,0,5.82492091739462,4.73116420403192,0.403560830860534
12.216404886562,5.23560209424084,496000.200483844,0.246,15.6596348400849,0,0,"0500110000000002050608",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0.733522049832812,0,5.60907639372104,3.31223311459604,0.490401396160558
7.46268656716418,0,281318,0.366,15.09423021589,0,0,"0500110000000002050611",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0,0,5.53879327195292,4.26129913941484,0.432835820895522
0,0,411828,0.244,15.3553072013946,0,0,"0500110000000002050612",0,0,1.00492009571254e-133,0.0204210976194105,8.53091247870684e-157,0,0,5.93624728885356,5.0047228021424,0.411764705882353
200,133.333333333333,424097.741450646,0.4,15.8205088198913,0,0,"0500110000000002050614",0,1,0.0086080099816635,0.0229084462002747,0.000250417546651441,0,0,5.46352254188792,3.41028146222461,0.466666666666667
